[2026-09-24 18:38:44 PDT] stage-E.1-2026-09-24: account acct-2 (cap $125.00, spent $0.0000) · session cap $113.48 (spent $0.0000) · request cap $3.00
[2026-09-24 18:38:44 PDT] plan: 900 requests over 45 roots before splitting
[2026-09-24 18:38:44 PDT] resume scan: {'settled_files_on_disk': 0, 'leftover_partials': 0}
[2026-09-24 18:38:59 PDT] MNQ ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,622,712 record bytes for $0.105789 · session $0.1058
[2026-09-24 18:39:17 PDT] MNQ ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,680,000 record bytes for $0.109524 · session $0.2153
[2026-09-24 18:39:30 PDT] MNQ ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,616,160 record bytes for $0.105362 · session $0.3207
[2026-09-24 18:39:46 PDT] MNQ ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,751,400 record bytes for $0.114178 · session $0.4349
[2026-09-24 18:40:01 PDT] MNQ ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,622,880 record bytes for $0.105800 · session $0.5407
/home/kiros-li/Documents/GitHub/PropExperiment/data/pull_universe.py:550: BentoWarning: The streaming request contained one or more days which have reduced quality: 2025-09-17 (degraded), 2025-09-24 (degraded). See: https://databento.com/docs/api-reference-historical/metadata/metadata-get-dataset-condition
  client.timeseries.get_range(**params.as_kwargs(), path=partial)
[2026-09-24 18:40:23 PDT] MNQ ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,686,664 record bytes for $0.109958 · session $0.6506
[2026-09-24 18:40:39 PDT] MNQ ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,770,720 record bytes for $0.115438 · session $0.7660
/home/kiros-li/Documents/GitHub/PropExperiment/data/pull_universe.py:550: BentoWarning: The streaming request contained one or more days which have reduced quality: 2025-11-28 (degraded). See: https://databento.com/docs/api-reference-historical/metadata/metadata-get-dataset-condition
  client.timeseries.get_range(**params.as_kwargs(), path=partial)
[2026-09-24 18:41:17 PDT] MNQ ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,486,800 record bytes for $0.096928 · session $0.8630
[2026-09-24 18:41:32 PDT] MNQ ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,684,200 record bytes for $0.109797 · session $0.9728
/home/kiros-li/Documents/GitHub/PropExperiment/data/pull_universe.py:550: BentoWarning: The streaming request contained one or more days which have reduced quality: 2026-01-31 (degraded). See: https://databento.com/docs/api-reference-historical/metadata/metadata-get-dataset-condition
  client.timeseries.get_range(**params.as_kwargs(), path=partial)
[2026-09-24 18:41:53 PDT] MNQ ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,609,440 record bytes for $0.104924 · session $1.0777
[2026-09-24 18:42:06 PDT] MNQ ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,532,160 record bytes for $0.099885 · session $1.1776
/home/kiros-li/Documents/GitHub/PropExperiment/data/pull_universe.py:550: BentoWarning: The streaming request contained one or more days which have reduced quality: 2026-03-15 (degraded), 2026-03-16 (degraded), 2026-03-21 (degraded). See: https://databento.com/docs/api-reference-historical/metadata/metadata-get-dataset-condition
  client.timeseries.get_range(**params.as_kwargs(), path=partial)
[2026-09-24 18:42:13 PDT] MNQ ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,706,880 record bytes for $0.111276 · session $1.2889
/home/kiros-li/Documents/GitHub/PropExperiment/data/pull_universe.py:550: BentoWarning: The streaming request contained one or more days which have reduced quality: 2026-04-10 (degraded). See: https://databento.com/docs/api-reference-historical/metadata/metadata-get-dataset-condition
  client.timeseries.get_range(**params.as_kwargs(), path=partial)
[2026-09-24 18:42:26 PDT] MNQ ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,674,120 record bytes for $0.109140 · session $1.3980
/home/kiros-li/Documents/GitHub/PropExperiment/data/pull_universe.py:550: BentoWarning: The streaming request contained one or more days which have reduced quality: 2026-05-24 (degraded). See: https://databento.com/docs/api-reference-historical/metadata/metadata-get-dataset-condition
  client.timeseries.get_range(**params.as_kwargs(), path=partial)
[2026-09-24 18:42:39 PDT] MNQ ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,609,440 record bytes for $0.104924 · session $1.5029
[2026-09-24 18:42:50 PDT] MNQ ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,139,040 record bytes for $0.074257 · session $1.5772
[2026-09-24 18:42:59 PDT] NQ ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,622,712 record bytes for $0.105789 · session $1.6830
[2026-09-24 18:43:05 PDT] NQ ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,680,000 record bytes for $0.109524 · session $1.7925
[2026-09-24 18:43:36 PDT] NQ ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,615,544 record bytes for $0.105321 · session $1.8978
[2026-09-24 18:43:48 PDT] NQ ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,751,176 record bytes for $0.114164 · session $2.0120
[2026-09-24 18:44:01 PDT] NQ ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,622,768 record bytes for $0.105792 · session $2.1178
[2026-09-24 18:44:08 PDT] NQ ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,684,872 record bytes for $0.109841 · session $2.2276
[2026-09-24 18:44:15 PDT] NQ ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,770,720 record bytes for $0.115438 · session $2.3430
[2026-09-24 18:44:36 PDT] NQ ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,486,688 record bytes for $0.096921 · session $2.4400
[2026-09-24 18:44:43 PDT] NQ ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,683,304 record bytes for $0.109739 · session $2.5497
[2026-09-24 18:44:52 PDT] NQ ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,609,384 record bytes for $0.104920 · session $2.6546
[2026-09-24 18:45:40 PDT] NQ ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,532,048 record bytes for $0.099878 · session $2.7545
[2026-09-24 18:45:52 PDT] NQ ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,705,312 record bytes for $0.111174 · session $2.8657
[2026-09-24 18:46:16 PDT] NQ ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,673,728 record bytes for $0.109115 · session $2.9748
[2026-09-24 18:46:23 PDT] NQ ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,609,440 record bytes for $0.104924 · session $3.0797
[2026-09-24 18:47:05 PDT] NQ ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,137,640 record bytes for $0.074166 · session $3.1539
[2026-09-24 18:47:12 PDT] RTY ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,595,888 record bytes for $0.104040 · session $3.2579
[2026-09-24 18:47:27 PDT] RTY ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,638,112 record bytes for $0.106793 · session $3.3647
[2026-09-24 18:47:48 PDT] RTY ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,545,432 record bytes for $0.100751 · session $3.4655
[2026-09-24 18:47:57 PDT] RTY ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,681,232 record bytes for $0.109604 · session $3.5751
[2026-09-24 18:48:44 PDT] RTY ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,572,256 record bytes for $0.102499 · session $3.6776
[2026-09-24 18:48:52 PDT] RTY ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,591,744 record bytes for $0.103770 · session $3.7813
[2026-09-24 18:49:23 PDT] RTY ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,751,848 record bytes for $0.114207 · session $3.8955
[2026-09-24 18:49:31 PDT] RTY ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,477,280 record bytes for $0.096308 · session $3.9919
[2026-09-24 18:49:42 PDT] RTY ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,593,312 record bytes for $0.103872 · session $4.0957
[2026-09-24 18:49:58 PDT] RTY ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,583,512 record bytes for $0.103233 · session $4.1990
[2026-09-24 18:50:05 PDT] RTY ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,509,816 record bytes for $0.098429 · session $4.2974
[2026-09-24 18:50:16 PDT] RTY ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,676,920 record bytes for $0.109323 · session $4.4067
[2026-09-24 18:50:30 PDT] RTY ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,642,144 record bytes for $0.107056 · session $4.5138
[2026-09-24 18:50:46 PDT] RTY ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,595,272 record bytes for $0.104000 · session $4.6178
[2026-09-24 18:50:54 PDT] RTY ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,093,064 record bytes for $0.071260 · session $4.6890
[2026-09-24 18:51:01 PDT] M2K ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,602,328 record bytes for $0.104460 · session $4.7935
[2026-09-24 18:51:09 PDT] M2K ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,629,432 record bytes for $0.106227 · session $4.8997
[2026-09-24 18:51:24 PDT] M2K ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,533,280 record bytes for $0.099958 · session $4.9997
[2026-09-24 18:51:30 PDT] M2K ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,668,856 record bytes for $0.108797 · session $5.1085
[2026-09-24 18:51:36 PDT] M2K ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,555,120 record bytes for $0.101382 · session $5.2099
[2026-09-24 18:51:47 PDT] M2K ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,559,488 record bytes for $0.101667 · session $5.3115
[2026-09-24 18:52:07 PDT] M2K ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,732,136 record bytes for $0.112922 · session $5.4244
[2026-09-24 18:52:25 PDT] M2K ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,460,088 record bytes for $0.095187 · session $5.5196
[2026-09-24 18:52:44 PDT] M2K ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,593,144 record bytes for $0.103861 · session $5.6235
[2026-09-24 18:52:51 PDT] M2K ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,565,704 record bytes for $0.102072 · session $5.7256
[2026-09-24 18:52:59 PDT] M2K ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,511,776 record bytes for $0.098557 · session $5.8241
[2026-09-24 18:53:14 PDT] M2K ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,690,080 record bytes for $0.110181 · session $5.9343
[2026-09-24 18:53:25 PDT] M2K ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,653,736 record bytes for $0.107811 · session $6.0421
[2026-09-24 18:53:33 PDT] M2K ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,593,200 record bytes for $0.103865 · session $6.1460
[2026-09-24 18:53:44 PDT] M2K ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,120,056 record bytes for $0.073019 · session $6.2190
[2026-09-24 18:54:01 PDT] MYM ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,615,096 record bytes for $0.105292 · session $6.3243
[2026-09-24 18:54:47 PDT] MYM ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,661,632 record bytes for $0.108326 · session $6.4326
[2026-09-24 18:55:12 PDT] MYM ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,570,072 record bytes for $0.102357 · session $6.5350
[2026-09-24 18:55:21 PDT] MYM ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,706,040 record bytes for $0.111221 · session $6.6462
[2026-09-24 18:55:32 PDT] MYM ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,585,808 record bytes for $0.103383 · session $6.7496
[2026-09-24 18:55:43 PDT] MYM ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,604,456 record bytes for $0.104599 · session $6.8542
[2026-09-24 18:55:50 PDT] MYM ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,744,064 record bytes for $0.113700 · session $6.9679
[2026-09-24 18:56:00 PDT] MYM ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,468,208 record bytes for $0.095716 · session $7.0636
[2026-09-24 18:56:07 PDT] MYM ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,606,528 record bytes for $0.104734 · session $7.1683
[2026-09-24 18:56:20 PDT] MYM ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,579,872 record bytes for $0.102996 · session $7.2713
[2026-09-24 18:56:25 PDT] MYM ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,519,448 record bytes for $0.099057 · session $7.3704
[2026-09-24 18:56:38 PDT] MYM ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,693,272 record bytes for $0.110389 · session $7.4808
[2026-09-24 18:56:48 PDT] MYM ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,662,416 record bytes for $0.108377 · session $7.5891
[2026-09-24 18:57:11 PDT] MYM ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,597,512 record bytes for $0.104146 · session $7.6933
[2026-09-24 18:57:30 PDT] MYM ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,120,560 record bytes for $0.073052 · session $7.7663
[2026-09-24 18:58:15 PDT] YM ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,611,624 record bytes for $0.105066 · session $7.8714
[2026-09-24 18:58:24 PDT] YM ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,652,952 record bytes for $0.107760 · session $7.9792
[2026-09-24 18:58:34 PDT] YM ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,561,280 record bytes for $0.101784 · session $8.0809
[2026-09-24 18:58:49 PDT] YM ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,700,160 record bytes for $0.110838 · session $8.1918
[2026-09-24 18:58:58 PDT] YM ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,585,416 record bytes for $0.103357 · session $8.2951
[2026-09-24 18:59:07 PDT] YM ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,605,744 record bytes for $0.104683 · session $8.3998
[2026-09-24 18:59:54 PDT] YM ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,751,232 record bytes for $0.114167 · session $8.5140
[2026-09-24 19:00:02 PDT] YM ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,471,064 record bytes for $0.095902 · session $8.6099
[2026-09-24 19:00:15 PDT] YM ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,618,512 record bytes for $0.105515 · session $8.7154
[2026-09-24 19:00:25 PDT] YM ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,595,664 record bytes for $0.104025 · session $8.8194
[2026-09-24 19:00:33 PDT] YM ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,521,576 record bytes for $0.099195 · session $8.9186
[2026-09-24 19:00:46 PDT] YM ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,678,544 record bytes for $0.109429 · session $9.0281
[2026-09-24 19:01:05 PDT] YM ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,649,256 record bytes for $0.107519 · session $9.1356
[2026-09-24 19:01:18 PDT] YM ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,593,648 record bytes for $0.103894 · session $9.2395
[2026-09-24 19:01:53 PDT] YM ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,128,064 record bytes for $0.073541 · session $9.3130
[2026-09-24 19:02:06 PDT] ZT ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,474,312 record bytes for $0.096114 · session $9.4091
[2026-09-24 19:02:12 PDT] ZT ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,378,272 record bytes for $0.089853 · session $9.4990
[2026-09-24 19:02:37 PDT] ZT ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,297,296 record bytes for $0.084574 · session $9.5836
[2026-09-24 19:02:58 PDT] ZT ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,410,808 record bytes for $0.091974 · session $9.6755
[2026-09-24 19:03:05 PDT] ZT ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,270,360 record bytes for $0.082818 · session $9.7583
[2026-09-24 19:03:24 PDT] ZT ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,255,128 record bytes for $0.081825 · session $9.8402
[2026-09-24 19:03:33 PDT] ZT ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,317,960 record bytes for $0.085921 · session $9.9261
[2026-09-24 19:03:50 PDT] ZT ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,108,856 record bytes for $0.072289 · session $9.9984
[2026-09-24 19:04:11 PDT] ZT ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,259,552 record bytes for $0.082113 · session $10.0805
[2026-09-24 19:04:19 PDT] ZT ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,285,928 record bytes for $0.083833 · session $10.1643
[2026-09-24 19:04:30 PDT] ZT ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,211,560 record bytes for $0.078985 · session $10.2433
[2026-09-24 19:04:38 PDT] ZT ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,557,024 record bytes for $0.101506 · session $10.3448
[2026-09-24 19:04:47 PDT] ZT ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,402,688 record bytes for $0.091445 · session $10.4363
[2026-09-24 19:05:58 PDT] ZT ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,331,736 record bytes for $0.086819 · session $10.5231
[2026-09-24 19:06:07 PDT] ZT ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 939,400 record bytes for $0.061242 · session $10.5843
[2026-09-24 19:06:15 PDT] ZF ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,562,176 record bytes for $0.101842 · session $10.6862
[2026-09-24 19:06:22 PDT] ZF ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,496,208 record bytes for $0.097542 · session $10.7837
[2026-09-24 19:06:33 PDT] ZF ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,433,544 record bytes for $0.093456 · session $10.8772
[2026-09-24 19:06:40 PDT] ZF ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,528,576 record bytes for $0.099652 · session $10.9768
[2026-09-24 19:06:51 PDT] ZF ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,379,000 record bytes for $0.089901 · session $11.0667
[2026-09-24 19:06:58 PDT] ZF ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,414,448 record bytes for $0.092212 · session $11.1589
[2026-09-24 19:07:35 PDT] ZF ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,478,288 record bytes for $0.096373 · session $11.2553
[2026-09-24 19:07:47 PDT] ZF ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,247,848 record bytes for $0.081350 · session $11.3367
[2026-09-24 19:07:59 PDT] ZF ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,414,616 record bytes for $0.092222 · session $11.4289
[2026-09-24 19:08:11 PDT] ZF ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,392,328 record bytes for $0.090769 · session $11.5196
[2026-09-24 19:08:20 PDT] ZF ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,323,000 record bytes for $0.086250 · session $11.6059
[2026-09-24 19:08:34 PDT] ZF ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,609,664 record bytes for $0.104938 · session $11.7108
[2026-09-24 19:08:46 PDT] ZF ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,468,432 record bytes for $0.095731 · session $11.8066
[2026-09-24 19:09:01 PDT] ZF ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,399,440 record bytes for $0.091233 · session $11.8978
[2026-09-24 19:09:12 PDT] ZF ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 982,296 record bytes for $0.064038 · session $11.9618
[2026-09-24 19:09:24 PDT] ZN ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,576,344 record bytes for $0.102766 · session $12.0646
[2026-09-24 19:09:34 PDT] ZN ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,556,016 record bytes for $0.101441 · session $12.1660
[2026-09-24 19:09:47 PDT] ZN ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,485,288 record bytes for $0.096830 · session $12.2629
[2026-09-24 19:10:06 PDT] ZN ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,607,368 record bytes for $0.104788 · session $12.3677
[2026-09-24 19:10:20 PDT] ZN ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,449,616 record bytes for $0.094504 · session $12.4622
[2026-09-24 19:10:32 PDT] ZN ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,530,928 record bytes for $0.099805 · session $12.5620
[2026-09-24 19:10:41 PDT] ZN ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,604,064 record bytes for $0.104573 · session $12.6665
[2026-09-24 19:10:52 PDT] ZN ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,339,520 record bytes for $0.087327 · session $12.7539
[2026-09-24 19:11:10 PDT] ZN ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,491,224 record bytes for $0.097217 · session $12.8511
[2026-09-24 19:11:21 PDT] ZN ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,497,104 record bytes for $0.097600 · session $12.9487
[2026-09-24 19:11:30 PDT] ZN ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,402,016 record bytes for $0.091401 · session $13.0401
[2026-09-24 19:11:44 PDT] ZN ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,625,120 record bytes for $0.105946 · session $13.1460
[2026-09-24 19:11:52 PDT] ZN ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,527,960 record bytes for $0.099612 · session $13.2456
[2026-09-24 19:12:03 PDT] ZN ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,465,520 record bytes for $0.095541 · session $13.3412
[2026-09-24 19:12:17 PDT] ZN ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 1,027,880 record bytes for $0.067010 · session $13.4082
[2026-09-24 19:12:29 PDT] TN ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,515,696 record bytes for $0.098812 · session $13.5070
[2026-09-24 19:12:43 PDT] TN ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,448,888 record bytes for $0.094457 · session $13.6015
[2026-09-24 19:12:55 PDT] TN ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,379,560 record bytes for $0.089937 · session $13.6914
[2026-09-24 19:13:12 PDT] TN ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,443,400 record bytes for $0.094099 · session $13.7855
[2026-09-24 19:13:21 PDT] TN ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,272,320 record bytes for $0.082946 · session $13.8685
[2026-09-24 19:13:35 PDT] TN ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,324,904 record bytes for $0.086374 · session $13.9548
[2026-09-24 19:13:44 PDT] TN ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,410,136 record bytes for $0.091930 · session $14.0468
[2026-09-24 19:13:58 PDT] TN ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,150,912 record bytes for $0.075031 · session $14.1218
[2026-09-24 19:14:06 PDT] TN ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,281,616 record bytes for $0.083552 · session $14.2053
[2026-09-24 19:14:17 PDT] TN ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,345,120 record bytes for $0.087692 · session $14.2930
[2026-09-24 19:14:38 PDT] TN ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,239,392 record bytes for $0.080799 · session $14.3738
[2026-09-24 19:14:51 PDT] TN ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,531,152 record bytes for $0.099820 · session $14.4736
[2026-09-24 19:15:00 PDT] TN ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,372,560 record bytes for $0.089481 · session $14.5631
[2026-09-24 19:15:22 PDT] TN ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,284,528 record bytes for $0.083742 · session $14.6469
[2026-09-24 19:15:29 PDT] TN ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 911,400 record bytes for $0.059417 · session $14.7063
[2026-09-24 19:15:41 PDT] ZB ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,510,376 record bytes for $0.098465 · session $14.8048
[2026-09-24 19:15:49 PDT] ZB ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,449,728 record bytes for $0.094512 · session $14.8993
[2026-09-24 19:15:57 PDT] ZB ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,371,944 record bytes for $0.089441 · session $14.9887
[2026-09-24 19:16:09 PDT] ZB ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,454,824 record bytes for $0.094844 · session $15.0835
[2026-09-24 19:16:16 PDT] ZB ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 1,277,304 record bytes for $0.083271 · session $15.1668
[2026-09-24 19:16:26 PDT] ZB ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 1,356,320 record bytes for $0.088422 · session $15.2552
[2026-09-24 19:16:37 PDT] ZB ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,426,936 record bytes for $0.093026 · session $15.3483
[2026-09-24 19:16:47 PDT] ZB ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 1,176,168 record bytes for $0.076677 · session $15.4249
[2026-09-24 19:16:55 PDT] ZB ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,326,696 record bytes for $0.086491 · session $15.5114
[2026-09-24 19:17:05 PDT] ZB ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 1,349,432 record bytes for $0.087973 · session $15.5994
[2026-09-24 19:17:15 PDT] ZB ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 1,222,256 record bytes for $0.079682 · session $15.6791
[2026-09-24 19:17:26 PDT] ZB ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,537,648 record bytes for $0.100243 · session $15.7793
[2026-09-24 19:17:39 PDT] ZB ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,359,904 record bytes for $0.088656 · session $15.8680
[2026-09-24 19:17:50 PDT] ZB ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,305,864 record bytes for $0.085133 · session $15.9531
[2026-09-24 19:18:03 PDT] ZB ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 926,408 record bytes for $0.060395 · session $16.0135
[2026-09-24 19:18:10 PDT] UB ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,553,272 record bytes for $0.101262 · session $16.1148
