path,win_probability,win_loss_ratio,segments_per_day,micros,runs,breakeven_win_probability,expected_gross_edge_ticks_per_trade_per_micro,expected_gross_edge_usd_per_trade_per_micro,pass_rate_per_attempt,p_first_payout_within_12m,monthly_net_mean,monthly_net_p10,monthly_net_p50,monthly_net_p90,p_beats_random_null_trader,mean_xfa_breaches,p_run_reaches_5_live,p_same_day_multi_breach,c80_critical_value,c80_power,c80_power_se,c80_power_lower95,c80_verdict,robust_c80_critical_value,robust_c80_power,robust_c80_power_se,robust_c80_power_lower95,robust_c80_verdict,c90_critical_value,c90_power,c90_power_se,c90_power_lower95,c90_verdict,robust_c90_critical_value,robust_c90_power,robust_c90_power_se,robust_c90_power_lower95,robust_c90_verdict,c95_critical_value,c95_power,c95_power_se,c95_power_lower95,c95_verdict,robust_c95_critical_value,robust_c95_power,robust_c95_power_se,robust_c95_power_lower95,robust_c95_verdict
consistency,0.45,2.0,2,2,8000,0.3333333333333333,24.229413030539988,30.286766288174984,0.5844316948364088,0.981875,2137.551755625,124.58333333333333,1549.5775,5052.156750000001,0.9561845,3.716,0.3895,0.29425,-10.781333333333325,0.948625,0.0024681878315628643,0.9437873518501368,pass,184.99150000000006,0.88025,0.0036299093910867808,0.8731353775934699,pass,90.8747500000002,0.911,0.0031835318437232565,0.9047602775863024,pass,477.18675,0.782875,0.004609524573844357,0.773840331835265,fail,234.95008333333334,0.86425,0.0038295224490137152,0.856744135999933,pass,828.9308333333331,0.678375,0.005222336155579704,0.6681392211350637,fail
consistency,0.5,0.75,2,2,8000,0.5714285714285714,-14.130880640944,-17.66360080118,0.04415697358408523,0.06975,-105.06808645833333,-129.16666666666666,-108.41666666666667,-88.0,0.34046872656250005,0.70975,0.0,0.006625,-10.781333333333325,0.017,0.001445294087720558,0.014167223588067707,fail,184.99150000000006,0.001625,0.00045032757174638996,0.0007423579593770756,fail,90.8747500000002,0.005,0.0007885905147793753,0.0034543625910324243,fail,477.18675,0.0005,0.00024993749218554627,1.0122515316329317e-05,fail,234.95008333333334,0.00125,0.00039503757732651206,0.00047572634844003636,fail,828.9308333333331,0.000125,0.00012499218725584412,-0.00011998468702145444,fail
consistency,0.5,1.0,2,2,8000,0.5,0.0,0.0,0.16812264637852925,0.3875,-41.937345937500005,-129.33333333333334,-96.33333333333333,90.71133333333343,0.479011203125,1.9415,0.000875,0.06675,-10.781333333333325,0.201875,0.004487781806959313,0.19307894765835976,fail,184.99150000000006,0.061,0.0026757942746033375,0.05575544322177746,fail,90.8747500000002,0.1,0.003354101966249685,0.09342596014615062,fail,477.18675,0.01725,0.001455697320015394,0.014396833252769829,fail,234.95008333333334,0.049,0.0024134777811283038,0.04426958354898853,fail,828.9308333333331,0.007125,0.0009403612587059294,0.005281891932936379,fail
consistency,0.5,1.5,2,2,8000,0.4,19.984083050698395,24.980103813372992,0.5256265718497962,0.9625,1384.0499129166667,-0.23066666666660696,847.7808333333334,3546.7247500000003,0.9225321171875001,3.90275,0.227875,0.30775,-10.781333333333325,0.906625,0.0032530007180870705,0.9002491185925493,pass,184.99150000000006,0.781875,0.00461717560277655,0.772825335818558,fail,90.8747500000002,0.838625,0.004112984156530998,0.8305635510531992,pass,477.18675,0.64525,0.005349093819283786,0.6347657761142038,fail,234.95008333333334,0.758,0.004788475749129361,0.7486145875317065,fail,828.9308333333331,0.5065,0.005589697554429935,0.4955441927933173,fail
consistency,0.5,2.0,2,2,8000,0.3333333333333333,34.61344718648569,43.26680898310712,0.7492465570518445,0.999625,5612.869906458333,1634.8895833333333,5373.033333333333,9915.979333333333,0.9969636640625,3.029875,0.824875,0.2725,-10.781333333333325,0.997875,0.0005148403120143229,0.9968659129884518,pass,184.99150000000006,0.993125,0.0009238326671399944,0.9913142879724056,pass,90.8747500000002,0.995375,0.0007585849799956487,0.9938881734392085,pass,477.18675,0.980375,0.0015508005745017638,0.9773354308739766,pass,234.95008333333334,0.99025,0.0010985750713993123,0.9880967928600574,pass,828.9308333333331,0.9585,0.002229847248131584,0.9541294993936621,pass
consistency,0.55,0.75,2,2,8000,0.5714285714285714,-4.239264192283191,-5.299080240353988,0.12314066487068008,0.284125,-73.19835062499999,-129.33333333333334,-100.58333333333333,-1.5188333333332835,0.425657375,1.565875,0.000125,0.038875,-10.781333333333325,0.11375,0.0035498404453580728,0.10679231272709819,fail,184.99150000000006,0.027125,0.001816219782095493,0.023565209227092834,fail,90.8747500000002,0.049375,0.0024222177176866245,0.04462745327333422,fail,477.18675,0.006875,0.0009238326671399968,0.005064287972405606,fail,234.95008333333334,0.02025,0.0015747990943291784,0.01716339377511481,fail,828.9308333333331,0.001875,0.0004836688400910276,0.0009270090734215859,fail
consistency,0.55,1.0,2,2,8000,0.5,9.79016129032259,12.237701612903237,0.34165432176589866,0.787625,269.09084354166663,-121.16666666666667,49.19416666666666,895.907,0.7263284296875,3.236875,0.02275,0.191875,-10.781333333333325,0.59775,0.005482300355462112,0.5870046913032942,fail,184.99150000000006,0.367125,0.0053891584961731276,0.35656224934750064,fail,90.8747500000002,0.450625,0.005562846723744508,0.43972182042146074,fail,477.18675,0.20675,0.004527753823641475,0.1978756025056627,fail,234.95008333333334,0.327625,0.0052474619981353835,0.31733997448365464,fail,828.9308333333331,0.114125,0.003554934675472251,0.10715732803607439,fail
consistency,0.55,1.5,2,2,8000,0.4,29.976124576047606,37.47015572005951,0.7038892753144784,0.998875,4272.0872059375,859.2072500000002,3739.6866666666665,8415.05025,0.9924812500000001,3.68,0.679375,0.34525,-10.781333333333325,0.994625,0.0008174739579185396,0.9930227510424796,pass,184.99150000000006,0.979,0.001603082967285225,0.975857957384121,pass,90.8747500000002,0.986625,0.0012843339409495504,0.9841077054757389,pass,477.18675,0.9495,0.0024482072522562298,0.9447015137855778,pass,234.95008333333334,0.97375,0.0017874890733931771,0.9702465214161494,pass,828.9308333333331,0.90375,0.0032974599599540242,0.8972869784784901,pass
consistency,0.55,2.0,2,2,8000,0.3333333333333333,44.99748134243141,56.24685167803926,0.8565711415926426,1.0,10208.0132165625,5490.971166666667,10292.959583333333,14676.582083333333,0.99984428125,1.964375,0.98075,0.195625,-10.781333333333325,0.999875,0.000124992187255865,0.9996300153129785,pass,184.99150000000006,0.999875,0.000124992187255865,0.9996300153129785,pass,90.8747500000002,0.999875,0.000124992187255865,0.9996300153129785,pass,477.18675,0.999625,0.00021646575219882191,0.9992007271256903,pass,234.95008333333334,0.999875,0.000124992187255865,0.9996300153129785,pass,828.9308333333331,0.9985,0.0004326878204895456,0.9976519318718405,pass
consistency,0.6,0.75,2,2,8000,0.5714285714285714,5.652352256377587,7.065440320471984,0.2762239185750636,0.6925,101.2340153125,-125.25,-28.49833333333333,469.63916666666677,0.6391092968750001,2.874375,0.006125,0.15275,-10.781333333333325,0.450875,0.0055631233850126855,0.4399712781653752,fail,184.99150000000006,0.218875,0.00462288782006172,0.20981413987267902,fail,90.8747500000002,0.298,0.005113658181771636,0.2879772299637276,fail,477.18675,0.09825,0.003327854742548118,0.09172740470460569,fail,234.95008333333334,0.18675,0.004357098195760569,0.1782100875363093,fail,828.9308333333331,0.045125,0.002320795509491304,0.040576240801397045,fail
consistency,0.6,1.0,2,2,8000,0.5,19.58032258064516,24.47540322580645,0.5384943302924375,0.9795,1496.1550501041665,31.292416666666675,948.4970833333332,3723.242416666668,0.9386658984375,4.2665,0.219625,0.37275,-10.781333333333325,0.927375,0.0029015213547163503,0.9216880181447559,pass,184.99150000000006,0.812125,0.004367178499543498,0.8035653301408947,pass,90.8747500000002,0.865625,0.003813108301881157,0.8581513077283129,pass,477.18675,0.672375,0.005247461998135384,0.6620899744836546,fail,234.95008333333334,0.786875,0.004578519607566948,0.7779011015691688,fail,828.9308333333331,0.53725,0.005574634937599053,0.5263237155223058,fail
consistency,0.6,1.5,2,2,8000,0.4,39.9681661013968,49.960207626746,0.8310425459108018,1.0,8724.723236354166,3766.510166666667,8734.89625,13461.08375,0.99974603125,2.623625,0.947625,0.275125,-10.781333333333325,1.0,0.0,1.0,pass,184.99150000000006,0.999375,0.0002794211371299572,0.9988273345712253,pass,90.8747500000002,0.99975,0.00017675459682847447,0.9994035609902162,pass,477.18675,0.9985,0.0004326878204895456,0.9976519318718405,pass,234.95008333333334,0.999375,0.0002794211371299572,0.9988273345712253,pass,828.9308333333331,0.99525,0.0007687195115905436,0.9937433097572825,pass
consistency,0.6,2.0,2,2,8000,0.3333333333333333,55.3815154983771,69.22689437297137,0.9153954383886256,1.0,14966.488077604166,10348.629083333333,15056.992083333334,19424.731416666666,0.999999140625,1.20775,0.998875,0.126125,-10.781333333333325,1.0,0.0,1.0,pass,184.99150000000006,1.0,0.0,1.0,pass,90.8747500000002,1.0,0.0,1.0,pass,477.18675,1.0,0.0,1.0,pass,234.95008333333334,1.0,0.0,1.0,pass,828.9308333333331,1.0,0.0,1.0,pass
consistency,0.4,0.75,4,2,8000,0.5714285714285714,-22.761941241789835,-28.45242655223729,0.0008262314922206232,0.000125,-148.55069885416665,-169.66666666666666,-149.25,-128.83333333333334,0.0474980625,0.025875,0.0,0.0,-38.48183333333331,0.0,0.0,0.0,fail,184.99150000000006,0.0,0.0,0.0,fail,24.296000000000113,0.0,0.0,0.0,fail,477.18675,0.0,0.0,0.0,fail,124.75,0.0,0.0,0.0,fail,828.9308333333331,0.0,0.0,0.0,fail
consistency,0.4,1.0,4,2,8000,0.5,-13.141612903225802,-16.427016129032253,0.006031233749175731,0.00275,-120.06526552083334,-137.16666666666666,-120.66666666666667,-104.33333333333333,0.2257463671875,0.13375,0.0,0.0,-38.48183333333331,0.001375,0.00041429297830762233,0.0005629857625170601,fail,184.99150000000006,0.0,0.0,0.0,fail,24.296000000000113,0.00025,0.00017675459682848423,-9.643900978382905e-05,fail,477.18675,0.0,0.0,0.0,fail,124.75,0.0,0.0,0.0,fail,828.9308333333331,0.0,0.0,0.0,fail
consistency,0.4,1.5,4,2,8000,0.4,-3.647530306468085e-15,-4.5594128830851056e-15,0.12859987234326326,0.229,-70.4275625,-129.16666666666666,-100.41666666666667,6.404000000000005,0.43118753125000003,1.5055,0.00025,0.034875,-38.48183333333331,0.16975,0.004197245190300419,0.1615233994270112,fail,184.99150000000006,0.029625,0.0018956318001856268,0.02590956167163617,fail,24.296000000000113,0.082375,0.0030738688849518293,0.07635021698549442,fail,477.18675,0.008625,0.0010338404963411909,0.006598672627171266,fail,124.75,0.040625,0.0022072213690237327,0.03629884611671348,fail,828.9308333333331,0.002875,0.0005986165691617631,0.0017017115244429442,fail
consistency,0.4,2.0,4,2,8000,0.3333333333333333,9.29252359959961,11.615654499499513,0.4592618075284091,0.900125,833.8154063541667,-94.20441666666665,423.66083333333336,2341.8855833333337,0.8538046171875,3.459625,0.133125,0.220375,-38.48183333333331,0.846875,0.004026129257348178,0.8389837866555976,pass,184.99150000000006,0.63525,0.005381768267725767,0.6247017341952574,fail,24.296000000000113,0.766375,0.004730808062252684,0.7571026161979848,fail,477.18675,0.46925,0.005579588218453043,0.458314007091832,fail,124.75,0.67575,0.005233449358453753,0.6654924392574306,fail,828.9308333333331,0.341,0.005299988207534051,0.3306120231132333,fail
consistency,0.45,0.75,4,2,8000,0.5714285714285714,-16.123041712934473,-20.153802141168093,0.0037691582854175883,0.0015,-128.11673135416666,-145.33333333333334,-128.83333333333334,-112.5,0.157426640625,0.09425,0.0,0.0,-38.48183333333331,0.000375,0.0002164657521988178,-4.9272874309682865e-05,fail,184.99150000000006,0.0,0.0,0.0,fail,24.296000000000113,0.000125,0.00012499218725584412,-0.00011998468702145444,fail,477.18675,0.0,0.0,0.0,fail,124.75,0.0,0.0,0.0,fail,828.9308333333331,0.0,0.0,0.0,fail
consistency,0.45,1.0,4,2,8000,0.5,-6.5708064516129046,-8.21350806451613,0.03264528106687074,0.04025,-106.23107145833333,-129.0,-108.41666666666667,-92.08333333333333,0.342823953125,0.537875,0.0,0.003125,-38.48183333333331,0.02025,0.0015747990943291784,0.01716339377511481,fail,184.99150000000006,0.00125,0.00039503757732651206,0.00047572634844003636,fail,24.296000000000113,0.006,0.0008634234187233979,0.004307690099302141,fail,477.18675,0.000125,0.00012499218725584412,-0.00011998468702145444,fail,124.75,0.002,0.0004994997497496871,0.0010209804904906135,fail,828.9308333333331,0.0,0.0,0.0,fail
consistency,0.45,1.5,4,2,8000,0.4,6.706301252099718,8.382876565124647,0.3674668475644448,0.789125,350.1430536458333,-121.0,88.99000000000001,1128.5069166666676,0.7458614687499999,3.177375,0.03875,0.1875,-38.48183333333331,0.7015,0.005116123410356712,0.6914723981157008,fail,184.99150000000006,0.409625,0.005498094662869584,0.3988487344607756,fail,24.296000000000113,0.580125,0.005517925157781229,0.5693098666907488,fail,477.18675,0.24975,0.004839614363510795,0.24026435584751885,fail,124.75,0.458625,0.005570997547286751,0.44770584480731795,fail,828.9308333333331,0.150625,0.00399901721325065,0.14278692626202874,fail
consistency,0.45,2.0,4,2,8000,0.3333333333333333,16.261916299299305,20.32739537412413,0.7209305227950629,0.998875,4545.082585208334,1057.2975000000001,4144.865833333333,8642.210416666667,0.9943548125,3.178,0.734,0.27925,-38.48183333333331,0.99675,0.0006363408579527146,0.9955027719184127,pass,184.99150000000006,0.984875,0.0013645619432165793,0.9822004585912955,pass,24.296000000000113,0.99475,0.0008079632958866369,0.9931663919400622,pass,477.18675,0.962875,0.002113845263228838,0.9587318632840716,pass,124.75,0.98975,0.0011261070941522382,0.9875428300954616,pass,828.9308333333331,0.92675,0.0029129975433391637,0.9210405248150552,pass
consistency,0.5,0.75,4,2,8000,0.5714285714285714,-9.484142184079104,-11.85517773009888,0.017971782738337095,0.0195,-112.32928447916666,-132.91666666666666,-112.5,-96.16666666666667,0.29646478125,0.34075,0.0,0.001875,-38.48183333333331,0.007,0.0009321346469260758,0.005173016092024892,fail,184.99150000000006,0.00025,0.00017675459682848423,-9.643900978382905e-05,fail,24.296000000000113,0.001875,0.0004836688400910276,0.0009270090734215859,fail,477.18675,0.000125,0.00012499218725584412,-0.00011998468702145444,fail,124.75,0.0005,0.00024993749218554627,1.0122515316329317e-05,fail,828.9308333333331,0.0,0.0,0.0,fail
consistency,0.5,1.0,4,2,8000,0.5,0.0,0.0,0.1390503149370126,0.295625,-63.819012916666665,-129.33333333333334,-100.41666666666667,28.103416666666675,0.445758625,1.657125,0.0005,0.040625,-38.48183333333331,0.20225,0.004490892693830482,0.19344785032009226,fail,184.99150000000006,0.035625,0.0020723133020552177,0.03156326592797177,fail,24.296000000000113,0.102125,0.00338554804232269,0.09548932583704753,fail,477.18675,0.00975,0.0010985750713993104,0.0075967928600573515,fail,124.75,0.052875,0.0025019800752354125,0.04797111905253859,fail,828.9308333333331,0.002625,0.0005720696390082243,0.0015037435075438805,fail
consistency,0.5,1.5,4,2,8000,0.4,13.41260250419944,16.765753130249298,0.6405726715079813,0.992625,2803.1347826041665,338.9804166666667,2202.0954166666666,6178.930000000002,0.9769945078125001,3.792875,0.482875,0.343125,-38.48183333333331,0.98425,0.0013920280843072116,0.9815216249547578,pass,184.99150000000006,0.935375,0.002748831783117149,0.9299872897050904,pass,24.296000000000113,0.970625,0.0018878595477087284,0.9669247952864909,pass,477.18675,0.864375,0.003828035713244457,0.8568720500020409,pass,124.75,0.947375,0.002496387624523684,0.9424820802559335,pass,828.9308333333331,0.781625,0.0046190821514533595,0.7725715989831514,fail
consistency,0.5,2.0,4,2,8000,0.3333333333333333,23.231308998999005,29.039136248748754,0.8774045600026397,1.0,10788.496077708334,6174.120666666667,10860.72625,15180.371666666668,0.999964421875,1.756625,0.98825,0.176875,-38.48183333333331,1.0,0.0,1.0,pass,184.99150000000006,1.0,0.0,1.0,pass,24.296000000000113,1.0,0.0,1.0,pass,477.18675,1.0,0.0,1.0,pass,124.75,1.0,0.0,1.0,pass,828.9308333333331,0.999375,0.0002794211371299572,0.9988273345712253,pass
consistency,0.55,0.75,4,2,8000,0.5714285714285714,-2.845242655223725,-3.556553319029656,0.08312199204854571,0.1655,-91.12770625,-129.16666666666666,-104.5,-43.13491666666664,0.3928138359375,1.14025,0.0,0.020625,-38.48183333333331,0.09325,0.0032510467064470173,0.08687794845536384,fail,184.99150000000006,0.00875,0.0010412394957453352,0.0067091705883391434,fail,24.296000000000113,0.0375,0.0021240806834958033,0.03333680186034822,fail,477.18675,0.001625,0.00045032757174638996,0.0007423579593770756,fail,124.75,0.014375,0.0013308061173119847,0.01176662001006851,fail,828.9308333333331,0.0005,0.00024993749218554627,1.0122515316329317e-05,fail
consistency,0.55,1.0,4,2,8000,0.5,6.570806451612909,8.213508064516136,0.3764771664211443,0.840375,386.577185625,-112.83333333333333,115.25791666666667,1195.3064166666668,0.7742314609375,3.388,0.038,0.216625,-38.48183333333331,0.7325,0.0049490371538310355,0.7227998871784912,fail,184.99150000000006,0.437375,0.005546148543978514,0.4265045488538021,fail,24.296000000000113,0.612625,0.005446508163206496,0.6019498440001152,fail,477.18675,0.269,0.0049578094961383904,0.25928269338756876,fail,124.75,0.49075,0.005589213244053227,0.4797951420416557,fail,828.9308333333331,0.163125,0.004130908410613215,0.15502841951519808,fail
consistency,0.55,1.5,4,2,8000,0.4,20.11890375629917,25.148629695373963,0.8369396207222263,1.0,8449.026245833333,3730.3260833333334,8412.633749999999,13096.259499999998,0.999740203125,2.542125,0.945125,0.2725,-38.48183333333331,1.0,0.0,1.0,pass,184.99150000000006,0.9995,0.0002499374921855325,0.9990101225153164,pass,24.296000000000113,1.0,0.0,1.0,pass,477.18675,0.998125,0.00048366884009102244,0.9971770090734217,pass,124.75,0.99975,0.00017675459682847447,0.9994035609902162,pass,828.9308333333331,0.99575,0.000727318491102761,0.9943244557574387,pass
consistency,0.55,2.0,4,2,8000,0.3333333333333333,30.200701698698712,37.75087712337339,0.9392085108084868,1.0,17198.590395833337,12863.136583333335,17248.534583333334,21472.9105,0.999998734375,0.8835,0.99975,0.092375,-38.48183333333331,1.0,0.0,1.0,pass,184.99150000000006,1.0,0.0,1.0,pass,24.296000000000113,1.0,0.0,1.0,pass,477.18675,1.0,0.0,1.0,pass,124.75,1.0,0.0,1.0,pass,828.9308333333331,0.999875,0.000124992187255865,0.9996300153129785,pass
consistency,0.6,0.75,4,2,8000,0.5714285714285714,3.793656873631633,4.7420710920395415,0.2730434962118866,0.67775,98.68516072916665,-125.25,-31.52875,464.73850000000004,0.635604390625,2.790125,0.00625,0.14025,-38.48183333333331,0.522,0.0055847560376439,0.511053878166218,fail,184.99150000000006,0.20975,0.004551853159703199,0.2008283678069817,fail,24.296000000000113,0.3705,0.005399418371454466,0.35991713999194924,fail,477.18675,0.09775,0.003320296249960235,0.09124221935007794,fail,124.75,0.25575,0.004877780457082914,0.24618955030411746,fail,828.9308333333331,0.04775,0.002384060021790559,0.043077242357290504,fail
consistency,0.6,1.0,4,2,8000,0.5,13.141612903225802,16.427016129032253,0.6465845793022574,0.997625,2884.3167350000003,376.14875,2212.53625,6449.91725,0.98162515625,4.18225,0.4615,0.39575,-38.48183333333331,0.987125,0.001260418302340535,0.9846545801274126,pass,184.99150000000006,0.942875,0.002594747925497773,0.9377892940660244,pass,24.296000000000113,0.977125,0.0016715163166643027,0.973848828019338,pass,477.18675,0.873375,0.003718049041079878,0.8660876238794835,pass,124.75,0.956375,0.0022836883372901397,0.9518989708589113,pass,828.9308333333331,0.787625,0.004572634079157767,0.7786626372048508,fail
consistency,0.6,1.5,4,2,8000,0.4,26.825205008398886,33.53150626049861,0.9262765505914484,1.0,15172.904791145831,10542.26225,15253.201249999998,19637.309500000003,0.99999975,1.332,0.999625,0.154875,-38.48183333333331,1.0,0.0,1.0,pass,184.99150000000006,1.0,0.0,1.0,pass,24.296000000000113,1.0,0.0,1.0,pass,477.18675,1.0,0.0,1.0,pass,124.75,1.0,0.0,1.0,pass,828.9308333333331,1.0,0.0,1.0,pass
consistency,0.6,2.0,4,2,8000,0.3333333333333333,37.1700943983984,46.462617997997995,0.9670252004328909,1.0,23122.0191746875,19017.82833333333,23154.226666666666,27187.596,1.0,0.4765,1.0,0.050375,-38.48183333333331,1.0,0.0,1.0,pass,184.99150000000006,1.0,0.0,1.0,pass,24.296000000000113,1.0,0.0,1.0,pass,477.18675,1.0,0.0,1.0,pass,124.75,1.0,0.0,1.0,pass,828.9308333333331,1.0,0.0,1.0,pass
